hgnc_symbol	agilent_gpl6848
KRTAP19-2	
SERPINA4	A_23_P25720
TEX36-AS1	A_32_P120127
KRTAP19-3	
FGD5	
FGD5	A_23_P258151
FGD5	A_23_P321972
KRTAP19-4	
KRTAP19-5	
HTRA1	A_23_P97990
KRTAP19-9P	
KRTAP19-10P	
KRTAP19-11P	
H3P23	
KRTAP19-6	
KRTAP19-7	
KRTAP22-2	
KRTAP6-3	A_24_P391604
FSTL4	A_24_P266131
FSTL4	
KRTAP22-1	
KRTAP20-1	
KRTAP20-4	
KRTAP20-2	
KRTAP20-3	
KRTAP21-3	
KRTAP21-4P	
KRTAP21-2	
KRTAP21-1	
KRTAP23-1	
KRTAP13-3	A_24_P357386
RNU6-426P	
VDAC2P1	
RPS26P5	
SNORD74B	
CAMSAP1-DT	
MIR99A	
MIRLET7C	
MIR125B2	
RNU1-98P	
MVB12B	A_23_P354591
MVB12B	
TIAM1	A_23_P17624
TIAM1	
PPIAP85	
DSCC1	
SERPINA5	
SERPINA5	A_23_P205355
SERPINA5	A_24_P321766
EGLN3P1	
ETFBKMT	A_23_P404120
ETFBKMT	
FAM209A	A_24_P323941
REXO1L2P	
MRPL13	A_23_P44974
MRPL13	
FAM209B	
LINC02147	
CASS4	A_23_P91283
CASS4	
EGFLAM-AS4	
LSM6P2	
LINC01455	
FCN2	A_23_P216756
FCN2	A_23_P501732
THBS4	
THBS4	A_24_P260443
AMN1	A_24_P100830
AMN1	
FSHR	A_23_P108699
FSHR	
LINC01613	
CHRNA3	
CHRNA3	A_23_P253911
SNX30-DT	
BORCS8-MEF2B	A_24_P31583
BORCS8-MEF2B	
NDUFAF5	A_24_P228579
NDUFAF5	A_24_P57847
NDUFAF5	
PAPPA	A_23_P216742
PAPPA	A_23_P351270
PAPPA	
RRAGB	A_23_P73721
RRAGB	
	A_24_P158065
	A_32_P233938
GUSBP14	A_24_P332739
GUSBP14	A_32_P92654
MTND1P5	
MKI67	A_24_P346855
MKI67	
HMOX1	
HMOX1	A_23_P120883
CCN3	A_23_P82929
CCN3	A_24_P29885
CCN3	
	A_23_P162918
	A_23_P2920
SERPINA3	A_23_P162918
SERPINA3	A_23_P2920
SERPINA3	
NNT	
NNT	A_23_P70148
NNT	A_24_P174775
NRBF2P4	
LINC01414	
TNPO1P3	
GALNT12	A_23_P415652
GALNT12	
G6PC1	
G6PC1	A_23_P385017
SUMO2P20	
VSIG1	A_32_P163147
VSIG1	
TMEM74	A_24_P928888
TMEM74	A_23_P390139
FBXO32	A_23_P82814
FBXO32	A_24_P218259
FBXO32	A_24_P918147
FBXO32	
KIAA0930	A_23_P315589
KIAA0930	A_24_P205307
KIAA0930	A_24_P32252
KIAA0930	A_24_P944751
KIAA0930	A_32_P88479
KIAA0930	
RPS13P3	
RPSAP4	
EHD3	A_23_P79251
RPL15P2	
ADIPOR1P2	
SERPINA13P	A_24_P341116
TSPAN7	A_23_P114185
TSPAN7	
CNIH1	A_23_P14473
CNIH1	A_24_P506726
CNIH1	
STARD3	A_23_P118451
STARD3	
RASAL3	A_23_P79069
RASAL3	
ZNFX1	
ZNFX1	A_23_P68462
ZNFX1	A_24_P23034
EIF4A1P3	
PDZD8	A_23_P321452
PDZD8	A_24_P47211
PDZD8	A_32_P20573
PDZD8	
ACTG1P19	A_24_P578445
WDR5-DT	
MYO9A	A_23_P205841
MYO9A	A_32_P123168
MYO9A	
	A_32_P165112
	A_32_P165113
	A_32_P165116
BAG1	
BAG1	A_23_P146654
PAPOLG	A_23_P209694
PAPOLG	A_24_P807883
PAPOLG	A_32_P123106
PAPOLG	
KLRA1P	A_23_P407662
DUX4L14	
FAM24A	A_32_P865708
TEX36	
TEX36	A_24_P315056
MRPL15	A_23_P94174
MRPL15	
HMGB3P12	
LINC02674	
TCERG1L-AS1	
UBE2E2-DT	A_32_P80776
CFP	A_23_P22444
CFP	
EEF1AKMT2	
EEF1AKMT2	A_24_P86868
PDCD6IP	A_23_P60816
PDCD6IP	A_24_P63118
PDCD6IP	A_24_P945194
PDCD6IP	A_32_P22338
PDCD6IP	
GMFB	A_23_P205611
GMFB	A_24_P172768
GMFB	
NANOGNB	
ZFAS1	A_24_P161463
ZFAS1	
LINC02758	
XIAPP2	
SGSM1	A_32_P201417
SGSM1	A_32_P527371
SGSM1	
SH3BGR	A_23_P91520
SH3BGR	
FCHSD2	A_23_P368278
FCHSD2	A_24_P302038
FCHSD2	
STRAP	A_23_P13852
STRAP	
TM9SF3	A_24_P218509
TM9SF3	A_24_P309360
TM9SF3	
OLFML2A	A_24_P100856
OLFML2A	A_24_P220485
DDX3X	A_23_P125656
DDX3X	A_23_P317654
DDX3X	A_24_P126060
DDX3X	
SBF1P1	
DEPTOR-AS1	
ZNF572	A_23_P301360
RPL31P33	
LIN28B	A_24_P769529
LIN28B	A_32_P224566
LYPLA1	A_23_P19192
LYPLA1	A_23_P214091
LYPLA1	
C19orf44	A_23_P107801
C19orf44	
KRT18P9	A_24_P686014
KRT18P24	
FABP7	A_23_P134139
FABP7	
SPATA31B1P	
RFC5P1	
SKA2P1	A_23_P301079
CDC20P1	
SAMD4A	
SAMD4A	A_23_P335661
SAMD4A	A_24_P383523
	A_24_P837234
CAVIN4	
LINC01509	
HINT3	A_23_P145574
LINC02575	
LINC02575	A_23_P57337
GATD3	
GATD3	A_23_P109333
YAP1P3	
KRT18P50	A_24_P917686
EEF1A1P42	
LINC02955	
IFNWP15	
SEPTIN7P7	A_32_P79584
SNORD12C	
CALHM6-AS1	
IL9RP1	
SNORD12B	
MTND2P8	
SNORD12	
PARD6B	A_32_P205637
PARD6B	
RRAGD	A_23_P133691
RRAGD	
CHMP5	A_23_P83278
CRB3P1	
NBPF21P	
LINC01797	
PGAM1P6	
PRKCE-AS1	
TMSB4XP6	
PSMD10P1	A_24_P494807
ADNP-AS1	A_24_P710270
LINC01824	
MOCS3	A_23_P28811
RPL12P12	A_23_P336854
CCDC184	A_23_P344194
NAA20	A_23_P102770
NAA20	
	A_24_P925966
RPL7P12	
IFITM3P6	
IFITM3P6	A_32_P130738
LINC01883	A_32_P90450
ENDOU	A_24_P347310
ENDOU	A_24_P52887
ENDOU	
NDUFAB1P1	
OR4F8BP	
GABBR2	A_23_P112275
GABBR2	
VN1R80P	
CYP4F22	
CRNKL1	A_23_P131967
CRNKL1	A_24_P40229
HADHB	
EPB41L2	A_23_P134109
EPB41L2	
ZDHHC16	A_23_P150009
ZDHHC16	
RPL7AP74	A_24_P178764
LINC01267	
HTR6	A_23_P74766
LINC00477	A_23_P408175
H3-5	A_32_P12214
SUMF1	
GUCD1	A_23_P17773
GUCD1	A_24_P331373
GUCD1	A_24_P353289
GUCD1	
RPL10P17	
RBP7	A_24_P165423
RBP7	
RNU6ATAC9P	
MIR4308	
FDPSP3	
YJEFN3	
WDHD1	A_23_P25873
WDHD1	A_32_P135043
WDHD1	A_32_P148602
WDHD1	
GPR157	A_24_P757255
GPR157	
ZBTB40	A_23_P160136
ZBTB40	
ZBTB40	A_23_P387523
ZBTB40	A_24_P940188
F2	A_24_P85574
F2	
INTS13	A_23_P36464
INTS13	
KRTAP13-4	A_24_P246107
KRTAP6-2	
KRTAP6-1	
	A_23_P166306
	A_24_P48856
CAPN3	A_23_P218190
CAPN3	
	A_23_P107432
	A_24_P216029
KRT16P3	A_24_P392991
KRT16P3	A_32_P168973
KRT16P3	A_32_P62963
AMOTL1	
AMOTL1	A_23_P138796
AMOTL1	A_24_P252823
AMOTL1	A_24_P329815
AMOTL1	A_24_P401768
MEOX1	A_23_P107173
ENO1-AS1	A_32_P145447
MICOS10-NBL1	A_23_P51958
DDX10P2	A_32_P93149
HOMER3-AS1	
RPS19P6	
NFYCP2	
RNA5SP279	
MIR4665	
RNU6-1073P	
MIR101-2	
RNU2-47P	
RN7SL98P	
RNU6-246P	
RN7SL123P	
SCARNA8	
RNU6-264P	
MTDHP2	
RNU6-319P	
BNIP3P19	
RN7SL720P	
RNU6-14P	
RN7SKP120	
RN7SL25P	
RN7SL849P	
RMRPP5	
RNU4ATAC15P	
MIR4475	
MIR4540	
MIR4476	
USHBP1	A_23_P73135
USHBP1	A_24_P366859
USHBP1	A_32_P189592
USHBP1	
SPRYD3	A_23_P65129
SPRYD3	
DHX8	
DHX8	A_23_P124224
RNU6-677P	
RNA5SP530	
CNN2P6	
RN7SL565P	
MIR4477A	
RN7SL343P	
RNA5SP283	
RN7SL462P	
MTND4LP18	
RNU6-1293P	
RNU2-5P	
RN7SL570P	
RNA5SP285	
OR7E13P	A_23_P350754
RNA5SP286	
RN7SKP47	
RNU6-445P	
RN7SL422P	
RN7SKP59	
RNU6-1303P	
RN7SKP242	
RNU4-15P	
RNU2-36P	
RNU4-29P	
NPHP4	A_23_P351734
NPHP4	
H3P34	
RN7SKP264	
RNU6-1228P	
MIR4290	
MIR3910-1	
TRIM77	
MIR3910-2	
MIR4291	
MIR4289	
RNU6-1160P	
RN7SKP87	
	A_23_P132147
	A_23_P306755
RNU6-996P	
RNU6-329P	
RNU6-492P	
RNA5SP291	
RN7SL659P	
RNU6-1064P	
MIR7702	
RNU6-855P	
RNA5SP293	
	A_23_P6303
	A_23_P6307
MIR3927	
RNU6-432P	
RNY4P18	
RNA5SP294	
OR7E2P	
RN7SL57P	
RNA5SP295	
RN7SL430P	
RBMS3	
RBMS3	A_23_P10995
RBMS3	A_24_P359942
RBMS3	A_32_P228618
RBMS3	A_32_P74477
MIR147A	
RNU6-710P	
RNU4-82P	
RN7SL302P	
RNU6-1039P	
MIR455	
MIR181A2	
MIR181B2	
CEP295	A_23_P313734
CEP295	A_32_P31256
CEP295	
NRON	
CACNG2	A_23_P84000
CACNG2	A_32_P211956
CACNG2	
RN7SL30P	
MIR3689F	
RNU5D-2P	
RNU6ATAC	
MIR4669	
MIR3689A	
MIR3689C	
MIR3689D1	
MIR3689D2	
RN7SL328P	
MIR3689B	
MIR3689E	
MIR602	
RNU6-785P	A_32_P77665
RIN2	
RIN2	A_23_P120572
RIN2	A_23_P91379
RIN2	A_24_P305570
LINC02402	
RPSAP13	
SLC5A4	A_23_P57492
SMOC1	
SMOC1	A_24_P150466
SMOC1	A_24_P258473
SLC2A8	A_23_P252783
SLC2A8	A_24_P175435
SLC2A8	A_24_P64182
SLC2A8	
DBX2-AS1	
SLC34A2	A_23_P121646
SLC34A2	
SLC34A2	A_23_P133036
	A_23_P17673
RERG-IT1	
	A_23_P109333
	A_23_P102925
ASB8	A_23_P22200
ASB8	A_24_P643587
ASB8	
RNF24	A_24_P333019
RNF24	A_32_P185682
LARGE1	
LARGE1	A_23_P91697
ZNF486	
ZNF486	A_24_P100016
FER1L6-AS1	A_23_P322013
	A_23_P317667
	A_23_P6272
CASC11	
HEATR4	A_24_P696470
HEATR4	
TCF7	A_23_P7582
TCF7	
MRPS36P3	
ZNF682	
ZNF682	A_23_P28011
ZNF682	A_23_P28012
ZNF682	A_24_P944588
MATN2	A_23_P71328
MATN2	A_24_P179225
MATN2	
FTLP3	A_32_P155247
RPL21P2	
MAML2	A_24_P169092
NSFL1C	A_23_P210719
NSFL1C	A_24_P65864
NSFL1C	A_24_P134340
NSFL1C	
	A_23_P317683
	A_23_P154855
	A_24_P941339
	A_23_P82051
	A_24_P74487
DISC1FP1	
	A_23_P40470
CBX3P7	
	A_23_P132115
	A_23_P132121
	A_24_P237231
FEZ2	
FEZ2	A_23_P39718
FEZ2	A_24_P918296
MTMR12P1	
MIR4300HG	
FRMD6	
FRMD6	A_23_P25888
FRMD6	A_24_P330303
	A_23_P108326
PHF5CP	
CHERP	A_23_P16132
CHERP	A_23_P16139
CHERP	
	A_32_P214178
MESTP3	
RSF1-IT2	
	A_23_P381489
AQP11	A_23_P417974
RPS26P24	
ZNF876P	A_32_P930685
UBE2L2	
PAXBP1-AS1	A_24_P718705
PAXBP1-AS1	
PPP1R1A	A_23_P53417
PPP1R1A	A_24_P13285
PPP1R1A	
ARAP1-AS1	
HPRT1P3	
DDI1	A_23_P116145
HAP1	
HAP1	A_23_P22129
LINC02940	
	A_24_P84401
LINC02553	
ITGB2-AS1	A_24_P623989
ITGB2-AS1	
TYR	A_23_P312505
TYR	A_23_P35755
	A_32_P147514
ICOSLG	A_23_P317667
ICOSLG	A_23_P166280
ICOSLG	A_23_P6272
STMN1P1	
TMEM117	
TMEM117	A_23_P2573
LINC01714	
OSBPL9P2	A_24_P713893
RUNX3-AS1	
LINC02380	
	A_32_P162537
HSPD1P13	
IFNAR1	
MMP8	A_23_P24493
MMP8	
MT1XP1	
ZBTB12BP	
SULT1B1	
CLIC4	A_23_P135494
CLIC4	A_23_P135499
CLIC4	
SMTN	
SMTN	A_23_P211428
SCAND1	A_23_P210977
SCAND1	A_23_P6196
HCK	A_24_P365526
HCK	
MED1	A_24_P940666
MED1	A_23_P15314
MED1	A_23_P425704
MED1	
TEX49	A_32_P161994
TEX49	
ARHGEF19-AS1	
	A_24_P246963
DYNLL1P3	
SLC2A13	A_23_P10211
SLC2A13	A_24_P924816
SLC2A13	A_32_P199801
SLC2A13	
SRGAP3-AS1	
SZRD1	
SZRD1	A_23_P115105
SZRD1	A_24_P396489
SZRD1	A_24_P405054
SLC22A13	A_23_P144123
SLC22A13	
OCIAD1-AS1	
SMIM14	A_23_P112634
SMIM14	A_24_P798431
SMIM14	
HNRNPCP8	
	A_32_P20912
LINC02719	
ZNF79	A_23_P303763
ZNF79	A_24_P128312
LINC01690	
LINC03020	A_24_P554324
IFNAR2	A_23_P211080
IFNAR2	
OR10A7	
FBXO43	
TMTC1	A_23_P203957
TMTC1	A_23_P371495
TMTC1	A_32_P2452
TMTC1	
ATP5MJ	A_23_P205281
ATP5MJ	
ANKRD17-DT	
RPL12	A_23_P217068
RPL12	
RPL12	A_23_P358240
ZNF714	A_23_P50825
ZNF714	A_24_P19268
ZNF714	
SNX18P25	
SDCBP	
SDCBP	A_23_P157580
SDCBP	A_23_P168974
KCTD8	A_23_P94902
HMGB1P44	
MTND3P5	
MTND6P16	
HNRNPA1P67	
LINC02261	
HMGN1P17	
PDIK1L	
PDIK1L	A_24_P405002
SDAD1	
SDAD1	A_23_P7056
SDAD1	A_24_P397247
LINC01339	A_24_P669271
LINC01339	
VN1R79P	
CTNNA1-AS1	
VN1R82P	A_32_P23047
BNIP3P10	
ATG10-AS1	
RBBP4P6	
NECAP2	A_23_P97296
NECAP2	A_24_P302332
NECAP2	
CILP2	A_23_P377318
CILP2	
HMGCS1	A_23_P133263
HMGCS1	A_24_P63522
HMGCS1	
VDAC2P5	A_32_P41292
VDAC1P13	
DHRS2	
DHRS2	A_23_P48570
SFXN4	A_23_P387722
SFXN4	A_23_P75149
SFXN4	A_24_P167059
SFXN4	
SNORA65	A_23_P358240
IGFBP4	A_24_P382187
SLC3A1	A_24_P217234
SLC3A1	
NIBAN2	A_24_P124097
NIBAN2	
RPS12P5	
PBX4	A_23_P90419
PBX4	
RPL9P30	
TPRXL	
TPRXL	A_24_P203328
TMIGD1	
IGSF21-AS1	
MICOS10-DT	
C12orf40	A_24_P13406
C12orf40	A_24_P249812
PPIAP34	
LAPTM5	A_23_P86283
LAPTM5	A_24_P114124
LAPTM5	
CRTC1	A_23_P50773
MAP1B	
MAP1B	A_24_P123385
MAP1B	A_24_P879740
BECN1	A_23_P433071
BECN1	A_23_P89410
BECN1	A_24_P313597
BECN1	
LRRN1	A_24_P240187
LRRN1	
NPC2	
NPC2	A_23_P48717
SLC30A2	A_23_P319083
SLC30A2	A_24_P156748
SLC30A2	
NANOG	
RPL23AP38	A_24_P401013
RHBDF1P1	
VENTXP4	
CFAP300	A_24_P364057
CFAP300	
RPS24P8	A_23_P1206
H3P11	
KCNH8	
LINC02667	A_24_P314681
DUX4L20	
MMP21	A_23_P24211
MMP21	
PHACTR4	
PHACTR4	A_24_P119577
PHACTR4	A_32_P88626
SLC38A1	A_23_P363399
SLC38A1	A_24_P261734
SLC38A1	
MMP27	A_23_P35899
PPP2R2D	A_23_P135778
PPP2R2D	A_24_P940218
PPP2R2D	
ARHGAP8	A_23_P91783
ARHGAP8	A_24_P85117
ARHGAP8	
DDX27	A_23_P40194
DDX27	
GNAI2	A_23_P144113
GNAI2	
GNAI2	A_24_P936692
ASS1P13	A_24_P178444
KBTBD3	A_23_P127553
KBTBD3	A_23_P127557
KBTBD3	
ZNF93	
ZNF93	A_23_P124585
ZNF93	A_23_P158885
ZNF93	A_24_P10953
LINC02224	
TH2LCRR	
SNW1	A_23_P37347
SNW1	
	A_23_P250404
	A_24_P226198
	A_24_P930707
	A_24_P322741
PTRH1	
PTRH1	A_23_P256890
ARHGAP42	A_23_P150325
ARHGAP42	A_23_P161706
ARHGAP42	
SUMO2P19	
LINC01181	
IFITM3P7	A_24_P868905
ESM1	A_23_P144843
ESM1	A_24_P37873
ESM1	
	A_24_P900730
BNIP3P27	
EEF1A1P37	
VN1R78P	
BNIP3P9	
BNIP3P15	
DEPTOR	
CASC2	A_32_P170621
CASC2	A_24_P400180
CASC2	A_32_P61480
CASC2	
LINCADL	
BNIP3P17	
LAMTOR3P2	
COQ10BP2	
PSD2-AS1	
	A_32_P195225
	A_24_P272352
BNIP3P13	
ZNF257	A_23_P16632
ZNF257	
LINC01950	
CNKSR1	A_23_P23341
CNKSR1	
LINC01332	
ARL4D	A_23_P55179
ARL4D	A_24_P125273
PRELID3BP8	
AFM	A_23_P69606
AFM	
RGMB	A_24_P363100
RGMB	
RGMB	A_23_P58796
LINC01671	
CNTD1	A_23_P55198
CNTD1	
LINC00323	
ZNF729	A_24_P126491
ZNF729	A_24_P161696
	A_32_P202703
LINC01873	
MIR3911	
ZNF492	A_23_P153855
ZNF492	A_24_P194971
CFAP157	A_24_P229638
CFAP157	
RARRES2P2	
MOB4P1	
DUX4L25	
LINC01163	
ACTBP4	
	A_24_P203658
ANXA4	
ANXA4	A_23_P16976
LINC01170	
SEC63P2	
CABS1	A_24_P388662
CUZD1	A_23_P47058
NDUFS5P6	
MTND1P7	
HOXB9	A_23_P27013
CCL28	A_23_P503072
CCL28	
LINC00649	
LINC00649	A_32_P200537
TTC16	A_23_P375419
TMPRSS11B	A_23_P81190
TMPRSS11B	
TRIM51BP	
BHLHE22-AS1	
	A_24_P401294
PPIAP54	A_24_P846738
ZNF624	A_23_P153037
ZNF624	
TOMM20P1	
PPIAP43	
UBXN2B	A_24_P222591
UBXN2B	A_32_P148796
UBXN2B	
TRIM64DP	A_24_P170247
TRIM64DP	A_24_P281636
LINC01678	
KLHL26	A_23_P39375
KLHL26	
LINC00319	A_32_P214178
LINC00319	
RANP3	
HMGN2P38	
ANKRD55	A_23_P258483
ANKRD55	
BIRC3	A_23_P98350
BIRC3	
MTG2	
MTG2	A_24_P391229
MTG2	A_24_P382630
MTG2	A_24_P382637
ST3GAL1P1	
LINC02493	
INSYN2A	A_32_P202013
TOR2A	A_23_P60534
TOR2A	A_24_P192556
SMR3B	
SMR3B	A_23_P29965
MIR99AHG	A_32_P186865
MIR99AHG	
MIR99AHG	A_24_P229536
MIR99AHG	A_32_P188953
CDC25B	A_23_P210726
CDC25B	
SLC35E1	
SLC35E1	A_23_P208416
SLC35E1	A_24_P378788
DUX4L23	
TMEM11-DT	
	A_24_P179416
SLIRPP2	
CLRN3	A_23_P127107
UBE2K	A_23_P155677
UBE2K	A_24_P277456
UBE2K	A_24_P286013
SPNS3	A_23_P100963
SPNS3	
SAR1AP2	A_24_P409933
RPL7P36	
AGGF1P2	A_32_P36481
PTK2B	A_23_P168836
PTK2B	
WDR11	A_23_P63929
WDR11	
TRPC7-AS1	
CTNNA1P1	A_24_P812172
	A_23_P135769
	A_24_P238744
APOBEC3H	A_32_P347617
APOBEC3H	
SPATA9	A_23_P390576
SPATA9	
SPATA9	A_23_P7744
KLHL28	
KLHL28	A_23_P205659
BNIP3P28	
SH2D3C	A_23_P71928
SH2D3C	
TMEM161A	A_23_P165171
TMEM161A	
COX7B2	A_23_P136246
SKAP1-AS2	A_32_P463620
SKAP1-AS2	
PLD4	A_23_P88222
PLD4	A_23_P88228
PLD4	
ZC3H12C	A_23_P388993
ZC3H12C	
	A_32_P59516
	A_32_P73151
	A_32_P86802
OR7H2P	
UGT2B11	A_23_P212968
UGT2B11	
	A_32_P134634
SEMA6A-AS1	
HOXB-AS2	
GUSBP9	A_24_P332739
GUSBP9	A_32_P92654
THBS4-AS1	
SHROOM3	A_23_P58117
SHROOM3	
CRLF3	
CRLF3	A_24_P56887
CRLF3	A_24_P56894
PPIC-AS1	
UBP1	A_23_P211738
UBP1	
SMN2	A_24_P126682
NOX4	A_23_P47148
NOX4	
TEX33	A_23_P353149
TEX33	A_32_P93419
LINC02590	
ACYP2	A_32_P110575
ACYP2	A_23_P256988
ACYP2	A_24_P336848
SLC8A3	A_23_P48487
SLC8A3	A_24_P167654
SLC8A3	
VN1R71P	
POM121L14P	
PEX3	
PEX3	A_23_P259328
PEX3	A_24_P320597
MPST	A_23_P132285
MPST	
JUP	A_23_P501822
JUP	
SCD5	A_23_P213288
SCD5	A_24_P385134
SCD5	A_23_P354965
TNMD	A_23_P125588
TNMD	
DNAJB12P1	
LINC02475	A_32_P146485
KLF3	A_23_P213306
KLF3	A_24_P414376
KLF3	
LINC02919	
WDPCP	
WDPCP	A_23_P90565
WDPCP	A_24_P921906
RPS18P9	
TSPAN6	A_23_P171143
TSPAN6	A_24_P83262
TSPAN6	
HSF2	A_23_P111360
HSF2	A_32_P9963
PRDX3	A_23_P63751
PRDX3	
RNU6-900P	
	A_24_P941407
C22orf23	A_23_P132308
C22orf23	A_24_P336137
BNIP3P25	
FRYL	A_24_P187131
FRYL	A_24_P308109
FRYL	A_24_P342316
FRYL	A_24_P68229
FRYL	
	A_24_P272735
FAM110D	A_23_P46131
FAM110D	A_24_P256929
TCF4-AS1	A_32_P227438
MIR4529	
TCF4-AS2	
RPL21P126	
LINC01415	
ICMT	A_23_P104065
ICMT	A_24_P128524
PCAT18	
ARMC6	A_23_P425750
ARMC6	
CDK9	A_23_P158083
CDK9	A_23_P169470
CDK9	A_32_P309929
CDK9	
AQP4	A_23_P107565
AQP4	A_24_P202522
AQP4	
RRBP1P2	
RPL12P44	A_24_P929867
POLR2F	
POLR2F	A_23_P80321
POLR2F	A_24_P417007
RPL21P135	
	A_24_P332482
EXOSC1	A_23_P35591
EXOSC1	
AZI2	A_24_P51805
AZI2	A_23_P109682
AZI2	A_24_P105913
AZI2	
TINAG	
TINAG	A_23_P168329
LINC02058	
CCT5P1	A_24_P58759
RBX1P2	A_32_P125177
MARCHF3	A_23_P321511
MARCHF3	A_24_P555473
MARCHF3	
TDGP1	A_24_P526177
ALG10B	A_32_P103309
ALG10B	A_32_P89679
ALG10B	
PPIAP89	
RAD21P1	
LINC01648	
MIR3960	
MIR2861	
SPIN2P1	
RNU6-935P	
FSIP2LP	
SLC9A1	A_24_P71373
SLC9A1	A_24_P350683
SLC9A1	
RPL5P17	
FPGS	A_32_P57465
FPGS	A_23_P9465
FPGS	
DENND10P1	A_23_P104351
DENND10P1	A_24_P98555
DENND10P1	A_32_P138004
OR4K16P	
PSD2	A_23_P30358
PSD2	
OR4U1P	
OR4L1	
RNA5SP380	
COX14	A_23_P151280
SPRING1P2	
OR4T1P	
LINC01201	
PSMB7P1	
GTF2IP22	
OR11G1P	
OR11P1P	
ARHGAP36	A_23_P72968
ARHGAP36	
OR11H5P	
OR11H6	
OR11H7	
TTC5	
TTC5	A_23_P88280
TTC5	A_32_P96043
HTR1E	A_23_P70648
HTR1E	A_24_P380349
LINC02450	
TMC2	A_23_P305527
TMC2	A_23_P68517
TBX18	
TBX18	A_23_P134041
CCNT1	A_23_P87575
CCNT1	A_23_P98963
CCNT1	A_24_P136415
CCNT1	
SOX12	A_24_P156267
CST1	A_23_P112859
MIR6820	
MIR4534	
PICK1	
PICK1	A_23_P91727
	A_23_P164387
	A_23_P333063
	A_32_P20221
	A_23_P425925
CST4	
BASP1	A_23_P213385
ZNF217	A_23_P210608
ZNF217	
WNK4	A_23_P38334
WNK4	A_24_P327181
WNK4	
TRPC7-AS2	
ONECUT2	A_23_P66988
ONECUT2	A_32_P124708
ONECUT2	A_32_P58606
ABRACL	A_32_P160972
ABRACL	
TOMM40P3	A_24_P824578
TMEM171	A_32_P110390
TREM2	A_24_P12397
TREM2	A_23_P167941
NARS1	A_23_P101185
NARS1	
DNAAF9	A_23_P406122
DNAAF9	A_32_P104825
EDRF1-AS1	
C5orf15	A_23_P81650
C5orf15	
CCNB1IP1	A_23_P76882
CCNB1IP1	
NANOS1	A_24_P383609
NANOS1	A_32_P141276
COX7A2L	A_24_P88800
COX7A2L	A_23_P210348
COX7A2L	
FANK1	A_23_P115785
FANK1	
TMEM115	A_23_P6869
HDAC2	A_23_P122304
HDAC2	
PGGT1B	A_23_P256632
PGGT1B	A_24_P605190
PGGT1B	A_32_P47543
PGGT1B	A_32_P61145
PGGT1B	
GNAT1	A_23_P166884
GNAT1	A_24_P320036
RN7SL191P	
DDX11	A_23_P203947
DDX11	A_23_P203949
DDX11	
TCP11X3P	
NXF2	A_23_P148568
LDLRAP1	A_23_P158190
LDLRAP1	A_32_P216548
LDLRAP1	
HMGN2P21	
RPL37P13	
PRAC2	
MIR2117HG	
SFXN5	A_23_P108819
SFXN5	A_24_P63030
SFXN5	
KRT17P3	A_24_P887857
TMSB15A	A_23_P137173
CTHRC1P1	
ZNF209P	A_24_P920157
BMX	A_23_P253602
BMX	A_24_P263144
BMX	
SMAD5	A_23_P144944
SMAD5	
RNF207-AS1	
KYNUP2	
NEURL2	A_23_P165989
RAI1-AS1	
LINC00601	
SH3GL1P2	
DUX4L15	
PANK2	A_23_P79942
PANK2	A_24_P142885
PANK2	
PANK2	A_23_P91346
NGFR-AS1	
ACADSB	A_23_P158570
ACADSB	A_24_P189516
ACADSB	A_32_P31945
ACADSB	A_32_P61313
ACADSB	
RBMS3-AS2	
BNIP3P32	
SMCR2	
BNIP3P23	
ZNF90	
ZNF90	A_32_P790361
	A_24_P919995
EXOSC7	A_23_P58102
EXOSC7	
EXOSC7	A_24_P317135
EXOSC7	A_23_P69497
LUC7L3	A_23_P207493
LUC7L3	A_24_P382113
LUC7L3	A_24_P920693
LUC7L3	
SDC3	A_23_P74887
SDC3	
	A_32_P85042
	A_24_P212281
ATP8B1	A_23_P107597
ATP8B1	
PAFAH2	A_23_P137765
PAFAH2	A_24_P71153
PAFAH2	
ZNF430	A_23_P56298
ZNF430	A_23_P56304
ALDOAP2	A_24_P740942
DUX4L29	
RBM20	A_24_P453497
RBM20	
ESF1	A_24_P205263
ESF1	A_24_P404540
RNF180	A_23_P377996
	A_23_P252981
BAIAP2L2	A_23_P379034
BAIAP2L2	
	A_32_P81282
CA5BP1	
CA5BP1	A_24_P136683
CA5BP1	A_23_P307346
ZNF91	
ZNF91	A_23_P209146
XPNPEP1	A_23_P24193
XPNPEP1	A_23_P331253
XPNPEP1	
HYAL1	A_23_P69329
HYAL1	A_24_P208774
HYAL1	
RNU6-742P	
RSL24D1P11	A_24_P203502
LINC01897	
CA5B	
CA5B	A_23_P307346
CA5B	A_24_P941268
ATP6V1C1	A_23_P146058
ATP6V1C1	A_24_P286598
ATP6V1C1	A_24_P944677
ATP6V1C1	
YDJC	A_24_P92367
HMGN1P30	
MIR122	
MIR3591	
COMP	A_23_P90436
COMP	A_24_P264943
COMP	
ALPK2	
NAA11	A_23_P155890
GZMA	
DPM1	A_23_P68472
DPM1	
MTND6P3	
EVC2	
EVC2	A_23_P320225
ZCCHC10	A_23_P7577
ZCCHC10	
LINC02836	
LINC01277	
CCDC116	
CCDC116	A_23_P342108
INE2	
SDF2L1	A_23_P6344
AP1S2	A_23_P217384
AP1S2	A_24_P190804
AP1S2	
AP1S2	A_24_P937306
