hgnc_symbol	affy_hugene_1_0_st_v1
RPL12P38	7894321
RPL12P38	7895317
RPL12P38	7895112
DARS2	7907466
DARS2	NA
APPBP2	8017235
APPBP2	NA
POLD1	8030641
POLD1	NA
ACSL3	8048733
ACSL3	NA
OR9Q2	7940112
OR5AS1	7939959
OR2AG1	7938170
OR2AG1	NA
OR52N4	7938053
CHEK1	NA
CHEK1	7945014
C1QTNF8	7998407
CMIP	7997427
CMIP	NA
FOXP2	8135544
FOXP2	NA
BTF3-DT	NA
ANXA2R-AS1	NA
ANXA2R-AS1	8105132
LINC01999	NA
SLC39A5	NA
SLC39A5	7956229
RPSAP66	NA
RNU6-623P	8017251
RN7SL606P	8008963
	8017253
KRT18P61	NA
HMGN1P28	NA
RN7SL448P	8008967
LINC01018	NA
PANCR	NA
TRIM75	8098175
GAK	NA
GAK	8098789
GAS5-AS1	NA
PTPN23	8079532
PTPN23	NA
RC3H1	7922432
RC3H1	NA
ATP6V0D1	8002041
ATP6V0D1	NA
ANKRD52	NA
ANKRD52	7964033
SH3TC2-DT	NA
COQ10A	7956242
COQ10A	NA
RC3H1-IT1	NA
RPL30P1	7922458
PDCD6P1	8110858
KRT18P57	NA
RNU6-151P	7918550
INKA2	NA
INKA2	7918552
INKA2-AS1	NA
ELP6	8086784
ELP6	NA
KCND3-IT1	NA
KCND3-AS1	NA
LINC01750	NA
KCND3	7918558
HPR	7997192
HPR	NA
IL6ST-DT	NA
CS	7964064
CS	NA
LINC00461	NA
LINC00461	8113037
OR8G1	8180360
OR4C15	7939924
OR51T1	7937979
OR2D2	7946286
OR8D2	7952394
OR52B2	7946125
OR5M10	7948148
OR6T1	7952382
OR6X1	7952373
OR8B12	NA
OR8B12	7952406
RAB7B	8180340
RAB7B	NA
OR8B4	7952402
OR5M11	7948144
OR5M8	7948137
OR6M1	7952375
BOLA2P2	8079561
IRAG1	7946589
IRAG1	NA
RN7SL870P	8086797
BPTF	8009382
BPTF	NA
ITPKB-AS1	NA
CSPG5	8086799
CSPG5	NA
RPS27P5	NA
KRT18P26	NA
F11R	7921713
F11R	NA
LOXL3	8053231
LOXL3	NA
IL22RA2	8129848
TMEM175	8093413
TMEM175	NA
HIGD2AP2	NA
MLF1-DT	NA
SERINC1	8129317
MTAPP1	NA
C5orf64	NA
C5orf64	8105517
RSRC1	8083605
RSRC1	NA
PKIB	8121768
PKIB	NA
	7921713
GLRX5P2	NA
TSTD1	NA
SNHG18	NA
SPRY4-AS1	NA
SPRY4-AS1	7894799
ARMC12	8118981
ARMC12	NA
MEF2C-AS1	NA
ATF5	8030557
ATF5	NA
USF1	7921738
USF1	NA
DHPS	8034454
DHPS	NA
CLPSL2	8118990
CLPSL1	NA
TOR1BP1	NA
TVP23BP2	NA
RPLP1P11	NA
RPL22P21	NA
CLPS	8125936
RNU6-314P	8005153
RNU6-862P	8013013
RNU6-862P	7895587
RN7SL442P	8005155
PIGL	NA
PIGL	8005157
DGKQ	8098822
DGKQ	NA
DCTN1	8053107
DCTN1	NA
LHFPL5	8118995
LHFPL5	NA
ROPN1L-AS1	NA
SRPK1	8125941
SRPK1	NA
NPHP3	NA
NPHP3	8090737
NR2F1-AS1	NA
OR4C11	7948105
ARHGAP30	7921752
ARHGAP30	NA
OR9I1	7948310
TBX10	7949863
OR56A1	7946119
OR5B21	7948330
OR10AG1	7948111
MIR1288	NA
CENPV	NA
CENPV	8013015
OR51I1	7946073
TOMM7	8138547
TOMM7	NA
OR51B2	7946069
OR4C5	7948042
OR52H1	7946087
	7964076
CCDC73	7947375
CCDC73	NA
DOT1L	8024391
DOT1L	NA
ESYT2	8144184
ESYT2	NA
CNPY2	NA
CNPY2	7964076
UBB	8005166
SLC26A1	8098848
SLC26A1	NA
NECTIN4	7921773
NECTIN4	NA
PLEKHJ1	8032455
PLEKHJ1	NA
OR5AP2	7948155
OR4D6	7940175
DHX30	NA
DHX30	8079563
RIC8A	7937275
RIC8A	NA
IDUA	8093425
IDUA	NA
FTLP12	NA
TRPV2	8005171
TRPV2	NA
NECTIN4-AS1	NA
KLHDC9	7906642
NPIPB12	7994559
NPIPB12	8000636
NPIPB12	8000205
NPIPB12	7994026
NPIPB12	8000131
NPIPB12	8000676
IL23A	7956251
PHKG1	8139746
PHKG1	NA
PFDN2	7921786
CCDC113	NA
CCDC113	7996198
MIR1227	8032455
MIR6789	NA
SF3A2	8024420
SF3A2	NA
RNU7-40P	NA
APOF	7964142
APONP	NA
NIT1	7906652
NIT1	NA
SLCO1B1	7954356
SNORD49B	8005202
SNORD49B	8005200
SNORD49A	8005202
DPAGT1	7952185
DPAGT1	7952179
DPAGT1	NA
SNORD65	NA
PRKAR1A	8009457
PRKAR1A	NA
SMG1	8000217
SMG1	8000823
SMG1	8000638
SMG1	8000692
SMG1	8000156
SMG1	8002333
SMG1	8000834
SMG1	7999841
SMG1	8000687
SMG1	7994006
SMG1	8000651
SMG1	NA
SMG1	8000167
FGFRL1	NA
FGFRL1	8093440
GPER1	NA
GPER1	8131069
ZKSCAN3	8117685
IAPP	7954377
HOXA10	8138757
HOXA10	NA
	8116545
AMH	8024429
PYROXD1	7954382
PYROXD1	NA
MIR1226	NA
	8086876
DUSP22	8116548
DUSP22	NA
VPS26BP1	NA
RN7SL664P	8086878
TMEM178B	NA
CDC25A	8086880
CDC25A	NA
	8093451
	8093453
MIR4321	8024429
PRSS2	8136801
SPON2	8098870
SPON2	NA
DEDD	NA
DEDD	7921793
CADPS2	NA
CADPS2	8142585
ELOCP31	NA
RECQL	7961654
RECQL	NA
HEIH	NA
ANXA2R-OT1	8111922
ANXA2R-OT1	NA
LINC02217	NA
CTBP1-AS	NA
CTBP1-DT	8093456
CTBP1-DT	NA
MEF2C-AS2	NA
RNF4	NA
RNF4	8093590
CHD1-DT	NA
JAKMIP2-AS1	NA
CTSE	7909164
CTSE	NA
TRIM7-AS2	NA
MIR4458HG	NA
GOLT1B	7954388
GOLT1B	NA
PDCD6-DT	NA
SNRPFP4	NA
GUSBP1	8104621
GUSBP1	8111455
GUSBP1	8105995
GUSBP1	8112560
GUSBP1	8112558
GUSBP1	8177544
GUSBP1	8112564
GUSBP1	8105991
GUSBP1	8112469
GUSBP1	8124469
GUSBP1	8177669
GUSBP1	8074925
GUSBP1	8180206
GUSBP1	8180207
GUSBP1	NA
RNU7-128P	NA
NDUFB1P1	8079588
MIR4443	NA
CAMP	8079590
IRF4	8116559
IRF4	NA
ZNF589	8079613
ZNF589	NA
ZNF589	8079598
	7937474
COQ8A	7910164
COQ8A	NA
KIRREL3-AS2	NA
MIR3167	NA
KIRREL3-AS3	7945125
MTCH1P2	NA
CYCSP29	NA
	7943707
SPX	7954398
SPX	NA
RNU6-654P	7943709
CHRM4	7947649
MRPS18AP1	NA
	8079613
LINC01554	8106999
KRTAP4-8	8015221
KRTAP4-8	8007115
KRTAP4-8	8015218
KRTAP4-8	8019570
KRTAP4-8	8015230
KRTAP4-8	8019699
KRTAP4-8	8007112
ARHGAP20	7951565
ARHGAP20	NA
KLHL10	NA
KLHL10	8007169
NME6	8086899
NME6	NA
IFNGR1	8129861
IFNGR1	NA
YARS2	NA
YARS2	7962203
ANKHD1-DT	NA
NPY6R	8108251
NPY6R	NA
KLHL11	8015456
LINC01023	NA
RPL35AP27	NA
MOCS2-DT	NA
MIR4701	NA
ADCY6-DT	NA
ACLY	8015460
ACLY	NA
	7955140
CACNB3	NA
CACNB3	7955142
ZNF844	8025984
EIF1P2	NA
MAU2	8027184
MAU2	NA
AKIRIN1	7900216
FAM193A	8093601
FAM193A	NA
NDUFS5	7900228
TCP10L2	NA
TCP10L2	8123374
RNU6-608P	7915200
RNA5SP44	7915202
HSPE1P8	NA
	7910146
	7910164
RIMS1	8120613
RIMS1	NA
PURPL	NA
DNAH11	8131719
DNAH11	NA
LRIF1	7918467
FCF1P2	NA
MIR2115	NA
FBXW12	8079615
FBXW12	NA
ZNF878	NA
ANKRD11	8003448
ANKRD11	8175585
ANKRD11	NA
CCNT2P1	NA
RNA5SP54	7903906
MBD3L5	8033359
MBD3L5	8025126
MBD3L5	8025129
MBD3L5	8033352
MBD3L5	8033356
DENND2D	7918487
DENND2D	NA
MBD3L4	8033359
MBD3L4	8025126
MBD3L4	8025129
MBD3L4	8033352
MBD3L4	8033356
MBD3L2	8033359
MBD3L2	8025126
MBD3L2	8025129
MBD3L2	8033352
MBD3L2	8033356
ZNF557	8025132
ZNF300P1	8115205
ZNF300P1	NA
TRIM52-AS1	NA
DCDC1	7947282
DCDC1	NA
DCDC1	7947322
MARCHF11-AS1	NA
	8110666
GNG8	8037785
ZNF429	8027312
ZNF429	NA
ISL1-DT	NA
RND1	NA
RND1	7962884
RN7SL321P	8079628
ARRDC3-AS1	NA
ATRIP	NA
ATRIP	8079637
ZNF208	NA
ZNF208	8180224
ZNF208	8180262
ZNF208	8035819
ADCY6	NA
ADCY6	7962842
CHI3L2	7903920
CHI3L2	NA
SLC12A2-DT	NA
ZNF345	8028206
ZNF345	NA
MPHOSPH9	NA
MPHOSPH9	7967386
USE1	NA
USE1	8026679
CREB3L2	8143188
CREB3L2	NA
TMEM161B-DT	NA
NTM	7945245
NTM	NA
ODAD4	8007176
ODAD4	NA
STK11	NA
STK11	8024204
CNP	NA
CNP	8007188
	8144072
CNPY1	8144072
CHIAP1	NA
DNAJC7	8015490
DNAJC7	NA
PRKAR2A	NA
PRKAR2A	8087210
CHIAP2	7903935
CHIAP2	NA
WIPF3	8132036
DRAM2	7918474
DRAM2	NA
C7orf25	8139228
S1PR5	8034043
CDK2AP1	7967412
CDK2AP1	NA
ZNF446	8031956
ZNF446	8031962
ZNF446	NA
EPB41L4A-AS1	8107321
EPB41L4A-AS1	8107326
RUNDC3B	NA
RUNDC3B	8133961
LINC02863	NA
RNU7-57P	NA
ZCCHC9	8106702
ZCCHC9	NA
RPSAP17	NA
IL6R-AS1	NA
PSMD8P1	NA
PLXNA1	NA
PLXNA1	8082314
SHE	NA
SHE	7920506
	8099027
NFRKB	7952677
NFRKB	NA
HP	7997188
HP	NA
TNIP2	8099029
TNIP2	NA
KLK3	NA
KLK3	8030753
PLA2G2C	7913235
PLA2G2C	NA
RNA5SP375	7967418
UBXN10	7898623
SBNO1	7967418
SBNO1	7967420
LINC01757	NA
SDHC	7906746
SDHC	8011212
SH3BP2	NA
SH3BP2	8093624
XPO1	8052526
XPO1	NA
ACOT12	8112920
ACOT12	NA
CNOT4	8143088
CNOT4	NA
RPL6P9	NA
RNA5SP143	8091239
PLS1	8083146
PLS1	NA
	7967452
MIR8072	NA
MTRFR	7959563
SSBP2	8112940
SSBP2	NA
DHX37	NA
DHX37	7967588
SELENOW	8029969
SELENOW	NA
ARNT	7919825
ARNT	NA
KRBA1	NA
KRBA1	8137133
CYTH2	8030064
CYTH2	8030049
CYTH2	NA
PLS1-AS1	NA
RN7SKP25	8083164
RNU7-47P	NA
PCOLCE2	NA
PCOLCE2	8091243
BRI3BP	7959777
ZNF793	8028254
ZNF793	NA
THRIL	NA
AACS	NA
AACS	7959786
HNRNPUL1	8029029
HNRNPUL1	NA
ADD1	8093643
ADD1	NA
PAQR9	NA
PAQR9	8091255
RAD23BP1	NA
RNU6-138P	8085730
UBA5	8082750
UBA5	NA
SSTR5	7992145
SOD1P2	NA
SALL1	8001387
SALL1	NA
SEPTIN1	8000869
SEPTIN1	NA
GDPD4	7950560
GDPD4	NA
COX20P2	NA
	8056359
SNORA70F	8056359
RNA5SP110	8046018
OR5H8	NA
GALNT3	8056408
GALNT3	NA
MTMR14	8077550
MTMR14	NA
AHCYL2	8136095
AHCYL2	NA
CLEC18A	7997032
CLEC18A	8002713
CLEC18A	7997010
CLEC18A	NA
AMBRA1	7947652
AMBRA1	NA
GRIN2B	NA
GRIN2B	7961422
NKIRAS2	NA
NKIRAS2	8007197
RNU6-1309P	7919852
RPS27AP6	NA
CYCSP51	7905256
TTC21B	NA
TTC21B	8056426
PARP1	NA
PARP1	7924733
LLPH	8048703
LLPH	7964739
	7964745
LLPH-DT	NA
IRAK3	NA
IRAK3	7956878
C17orf113	NA
DHX58	NA
DHX58	8015511
ZNF701	8030946
ZNF701	8039010
ZNF701	8030950
RBMS1P1	7964757
MIR6502	NA
USP42	8131387
USP42	NA
PDCL3P7	NA
RN7SKP166	7956892
HELB	7956894
HELB	NA
ZNF667	8039593
ZNF667	NA
IL34	7997128
IL34	NA
LINC00955	8093821
KAT2A	8015526
KAT2A	NA
LINC02171	NA
TPSG1	7998427
LINC02600	NA
ADRA2C	8093826
OR7E163P	7960896
OR7E162P	8045887
OR7E162P	7945873
OR7E162P	8082248
OR7E162P	8099082
OR7E162P	7968787
OR7E162P	7971241
SMIM43	8102636
SMIM43	NA
NECAB2	7997542
NECAB2	NA
LGALS13	8028737
OSBPL9P5	NA
OSBPL9P4	NA
TBCEL	7944623
TBCEL	NA
TLCD3B	8000772
TLCD3B	NA
ZNF132	8039771
RAB11AP2	NA
SLC11A2	NA
SLC11A2	7963212
AURKC	8031700
AURKC	NA
PILRB	NA
PILRB	8134789
NFKB1	8096635
NFKB1	NA
SEM1P1	NA
SKP1	8114152
SKP1	8180312
SKP1	NA
OR5AC4P	NA
POU5F1P7	NA
OR5H1	8081194
OR5H1	8081198
NDUFS2	NA
NDUFS2	7906703
OR5H14	8081196
OR5H5P	NA
OR5H3P	8081196
OR5H4P	NA
HSPB9	8007208
OR5H7P	8081200
OR5H6	8081196
OR5H6	8081202
PPM1D	8008922
PPM1D	NA
MBTPS1	NA
MBTPS1	8003089
BRPF1	8077595
BRPF1	NA
ELSPBP1	8029988
ELSPBP1	NA
PRR12	8030403
PRR12	NA
DKK3	7946661
DKK3	NA
ELN	8133372
ELN	NA
RAI1	8005267
RAI1	NA
	8180263
ZNF615	8038925
ZNF615	NA
FLACC1	8058203
FLACC1	NA
GCLC	8127158
GCLC	NA
TEX2	8017582
TEX2	NA
PPIAP49	NA
	8180312
PPP2CA	8114158
PPP2CA	NA
PSMD7	7997230
PSMD7	NA
RNF212	NA
RNF212	8098856
PDPR2P	NA
TRAK2	8058221
TRAK2	NA
ZNF772	NA
ZNF772	8039645
	8114158
	8114171
CEACAM20	8037482
CLEC18B	7997032
CLEC18B	8002713
CLEC18B	7997010
RNU4-64P	8104070
DCK	NA
DCK	8095574
LARS2	8079311
LARS2	NA
XRRA1	7950447
XRRA1	NA
STRADB	7901336
STRADB	NA
STRADB	8047443
KRT17	8015387
KRT17	8013042
KRT17	NA
ZNF57	8024532
GP1BA	8004024
RNU6-237P	NA
	8002758
AXIN2	8017718
AXIN2	NA
ZNF253	8027241
ZNF253	8180217
ZNF253	8035779
NPIPB15	7994559
NPIPB15	8000636
NPIPB15	7997239
NPIPB15	8000501
NPIPB15	8022320
NPIPB15	7994371
NPIPB15	8000537
NPIPB15	NA
SIX5	8037651
SLC4A4	8095585
SLC4A4	NA
KLHL31	8127177
ABCC12	8001235
ABCC12	NA
ZNF382	8028194
ZNF382	NA
SCYL2P1	NA
	8047441
C2CD6	8058238
C2CD6	NA
ZNF100	8180385
ZNF100	8073309
RDH16	7964292
TRAF4	8005978
TRAF4	NA
MPTX1	NA
OR10J2P	7921442
DNAJC14	7963935
OR10J7P	NA
OR10J8P	NA
CALHM5	8121601
OR10J9P	NA
MARK4	NA
MARK4	8029642
CALHM4	8121605
PRDX1	7915733
ACTR6	NA
ACTR6	7957793
TMEM231	8002897
TMEM231	NA
RWDD1	8121613
RWDD1	NA
HMGB1P48	NA
MTCO2P16	8122877
MTCO2P16	7939420
MTCO2P16	8047459
MTCO2P16	8047457
MTATP6P16	8047459
MTCO3P16	NA
MTND3P16	NA
MTND4LP16	NA
MTND4P29	8047463
NASP	NA
NASP	7901123
MTND5P31	NA
ENO1P4	NA
	8047465
MPP4	8058273
MPP4	NA
LARS2-AS1	NA
LIMD1	NA
LIMD1	8079334
ELOB	7892995
ELOB	7893217
ELOB	7895604
ELOB	7893481
ELOB	7893454
ELOB	7895832
ELOB	7998852
ELOB	7896472
ELOB	7895908
ELOB	7895933
ELOB	7893447
ELOB	7894301
ELOB	7896055
ELOB	7892690
ELOB	7893211
ELOB	7895735
ELOB	7892649
ELOB	7894099
ELOB	7896213
ELOB	7892700
ELOB	7894875
ELOB	7893589
ELOB	7895107
ELOB	7895750
ELOB	7893252
ELOB	7895741
ELOB	7896235
RSPH4A	8121622
CCR9	8079375
CCR9	8079370
CCR9	NA
ZUP1	NA
ZUP1	8129108
TNNT1	8039340
TNNT1	NA
KPNA5	NA
KPNA5	8121632
CLIP1	7967255
CLIP1	NA
FLT1P1	NA
RNU6-898P	8002264
RPS2P45	7996879
CCR1	8086600
HAS3	7996883
HAS3	NA
TPH1	7946946
TPH1	NA
UQCRC2P1	NA
CCR2	8079392
CCR2	8093294
CSHL1	8017499
CCRL2	8093304
CCRL2	8079407
CCRL2	NA
LINC02009	NA
CHTF8	8002266
CHTF8	8180418
CHTF8	NA
FAM240A	NA
XCR1	8086595
	8179810
	8178582
	8125038
	8125017
	8178561
CCR3	NA
CCR3	8079383
SKIV2L	8179391
SKIV2L	8178164
SKIV2L	8118395
ABCA8	8017885
ABCA8	NA
GRM5	7950921
GRM5	NA
RNU6-22P	8002270
LTF	8086607
LTF	NA
DERPC	8002266
DERPC	8180418
MSRB1	7998637
MSRB1	NA
RPL3L	7998643
RPL3L	NA
NDUFB10	7992402
ATG13	NA
ATG13	7939676
RPS2	8172154
RPS2	7998655
RPS2	8013348
RPS2	8041204
RPS2	7998664
RPS2	7998666
LDHAL6EP	NA
GC	8100853
GC	NA
CCDC17	7915743
CCDC17	NA
RNU6-651P	8047465
RPS2P16	NA
CDK15	8047467
CDK15	NA
RNA5SP163	8100868
CXXC4	8102135
CXXC4	NA
ANKRD37	8098604
ANKRD37	NA
GPR179	NA
UFSP2	8103998
UFSP2	NA
GPBP1L1	NA
GPBP1L1	7915758
PITPNC1	8009353
PITPNC1	NA
RTP3	8079415
SNORA10	8172154
SNORA10	8041204
SNORA10	7998664
SNORA64	7998666
SNORA64	8172154
SNORA64	8041204
SNORA64	7998655
SNORA64	8013348
SNORA64	7998664
	7998666
LRRC2	8086615
LRRC2	NA
SNORA78	NA
RNF151	7992409
TBL3	7992414
TBL3	7992439
TBL3	NA
ST8SIA1	NA
ST8SIA1	7961755
ST8SIA1	7961757
KANK3	8033571
KANK3	NA
SLC16A6	8017843
RPS15AP10	NA
RPL7AP16	NA
TMEM69	7901135
	8104012
C4orf47	NA
CRELD1	8077712
CRELD1	NA
SLC39A1	7920401
SLC39A1	NA
ARHGAP44	8005064
ARHGAP44	NA
ZNF140	7960150
ZNF140	NA
CCDC110	8104014
CCDC110	NA
UBE2V1P11	NA
RNU6-440P	8047485
MYH14	8030582
MYH14	NA
NUAK1	7966026
NUAK1	NA
GUK1	7892968
GUK1	7894389
GUK1	7896360
GUK1	7894977
GUK1	7896530
GUK1	7895147
GUK1	7894068
GUK1	7910241
GUK1	7896529
GUK1	7893855
GUK1	7894824
GUK1	7893395
GUK1	7896162
GUK1	7893016
GUK1	7892851
GUK1	7892681
ALS2	8058295
ALS2	NA
TBC1D15	NA
TBC1D15	7957186
SCML4	8128638
SCML4	NA
MICAL2	NA
MICAL2	7938485
MICAL2	7938519
NOXO1	NA
NOXO1	7998668
PDLIM3	8104022
PDLIM3	NA
SEC63	8128650
SEC63	NA
SYNGR3	7992447
PITPNA	8011077
PITPNA	NA
RNU6-437P	8121330
RPL23AP50	NA
	8128667
MTHFD2P3	8128667
MMS22L	8128329
MMS22L	NA
NPW	7992460
SORBS2-AS1	NA
RN7SL219P	7992458
	8104068
SLC9A3R2	NA
SLC9A3R2	7992463
MIR1973	NA
TRMT112P1	NA
CUL4AP1	NA
PCDH7	8094520
PCDH7	NA
TLR3	8098611
SHMT1	NA
H1-7	7955112
SORBS2	NA
SORBS2	8104035
ZDHHC17	7957277
ZDHHC17	NA
MS4A6E	7940253
FLRT1	7940851
NTHL1	7998692
NTHL1	NA
TMEM218	7952484
FGD2	NA
FGD2	8119132
MIR1225	NA
ZNF598	7998679
ZNF598	NA
HOXC5	7955887
SIRT4	NA
SIRT4	7959148
OR2AP1	7956005
OR6C2	7955999
PHLDA1	7965040
MYO15A	8005328
MYO15A	NA
GLT8D2	7965941
GLT8D2	NA
RPL12P2	7896374
RPL12P2	7894321
RPL12P2	8119159
RPL12P2	7895112
LINC02539	NA
	8122263
WAKMAR2	NA
TNFAIP3	8122265
TNFAIP3	NA
LIN7A	7965156
LIN7A	NA
SOX6	7946757
SOX6	NA
TSC2	NA
TSC2	7992474
SF3B5	8130003
MRPL42P3	NA
STX11	8122457
TPT1P4	NA
C12orf71	NA
FIGNL2	7963328
ZNF891	NA
ZNF324	8031956
RILPL2	7967456
	8178754
	8179950
	8125321
WNK1	7952953
WNK1	7952986
WNK1	NA
PCMT1	8122705
PCMT1	NA
PPARG	8077899
PPARG	NA
ZNF836	NA
ZNF836	8038962
ZNF302	NA
ZNF302	8027674
DOP1A	8120883
DOP1A	NA
SERBP1	7916836
SERBP1	NA
OR52N2	7938059
SLCO2B1	NA
SLCO2B1	7942569
	8099805
PGM2	NA
PGM2	8094556
ZNF814	NA
ZNF814	8039692
ZNF814	8031825
MIER1	7902166
MIER1	NA
CEP95	NA
CEP95	8009255
CLEC11A	8030721
SPTBN4	8028806
SPTBN4	NA
	8099807
PSME2P4	NA
MRPS33P2	NA
PTTG2	8094596
TEC	8100231
TEC	NA
SEZ6	8013833
SEZ6	NA
RWDD2A	8120927
TBC1D30	7956826
TBC1D30	NA
TXK	8100210
TXK	NA
CLLU1-AS1	7965431
CLLU1	NA
CLLU1	7957508
OR2AT1P	NA
TPBGL-AS1	NA
KRT19P2	7957608
	8094499
ZDHHC20P3	NA
MIR492	7957608
TPBGL	NA
NR2C1	7965523
NR2C1	NA
STIM2	8094501
STIM2	NA
ARRB1	7950473
ARRB1	NA
HEATR6	8017186
HEATR6	NA
SPDYE3	8133600
SPDYE3	8133571
SPDYE3	8133590
SPDYE3	8140445
SPDYE3	8134785
SPDYE3	8140211
SPDYE3	8140009
SRPK2	NA
SRPK2	8142036
GPX4	8024194
SLC45A1	7897416
SLC45A1	NA
KIF17	NA
KIF17	7913271
DCP1A	8088128
DCP1A	8088126
DCP1A	NA
	7957611
NDUFA12	7965515
NDUFA12	NA
SPAG9	8016745
SPAG9	NA
	8080509
SNORD38C	8088140
CHDH	8088142
CHDH	NA
KLHL35	7950492
KLHL35	NA
RNF10	NA
RNF10	7959173
IL17RB	8080562
CDON	7952526
CDON	NA
ZNF669	7925677
ZNF669	NA
RWDD4P1	8103881
RWDD4P1	8139198
RNU6-1322P	8135321
SPDYE2B	8133654
SPDYE2B	8135197
SPDYE2B	8132531
SPDYE2B	8141750
SPDYE2B	8135204
SPDYE2B	8140454
SPDYE2B	8140424
TOR1AIP2	7922637
TOR1AIP2	7922646
TOR1AIP2	NA
SPDYE5	8133209
SPDYE5	8133654
SPDYE5	8135197
SPDYE5	8132531
SPDYE5	8141750
SPDYE5	8135204
TBC1D1	8094574
TBC1D1	NA
SPDYE9	8139996
SPDYE9	8133600
SPDYE9	8133571
SPDYE9	8133590
SPDYE9	8140445
SPDYE9	8133582
SPDYE9	8140211
SPDYE9	8140009
SPDYE11	8139996
SPDYE11	8133600
SPDYE11	8133571
SPDYE11	8133590
SPDYE11	8140445
SPDYE11	8133582
SPDYE11	8140211
SPDYE11	8140009
SPDYE13	8139996
SPDYE13	8133600
SPDYE13	8133571
SPDYE13	8133590
SPDYE13	8140445
SPDYE13	8133582
SPDYE13	8140211
SPDYE13	8140009
SPDYE15	8139996
SPDYE15	8133600
SPDYE15	8133571
SPDYE15	8133590
SPDYE15	8140445
SPDYE15	8133582
SPDYE15	8140211
SPDYE15	8140009
ACTR8	8088151
ACTR8	NA
UCHL5	7923007
UCHL5	NA
SPDYE17	8139996
SPDYE17	8133600
SPDYE17	8133571
SPDYE17	8133590
SPDYE17	8140445
SPDYE17	8133582
SPDYE17	8140211
SPDYE17	8140009
SPDYE18	8133209
SPDYE18	8133654
SPDYE18	8135197
SPDYE18	8132531
SPDYE18	8135204
SPDYE18	8140454
SPDYE18	8140424
SPDYE1	8133654
SPDYE1	8132531
SPDYE1	8140454
SPDYE1	8140424
TAF6	8141425
TAF6	NA
FANCD2	NA
FANCD2	8077731
SLC25A3	7893262
SLC25A3	7893238
SLC25A3	7895393
SLC25A3	7895330
SLC25A3	7896148
SLC25A3	7892935
SLC25A3	7895481
SLC25A3	7957746
SLC25A3	7893697
SLC25A3	7895099
SLC25A3	7892856
PTCHD3P3	NA
RNY3P11	8121416
RPL7P28	NA
CD164	8128716
CD164	NA
RPS13	7895780
RPS13	7893298
RPS13	7946812
RPS13	7895972
RPS13	7893573
RPS13	7893850
RPS13	7896446
RPS13	7894916
RPS13	7896363
RPS13	7895392
RPS13	7895936
RPS13	7894106
RPS13	7892520
RPS13	7894254
RPS13	7896368
ZNF419	8031750
ZNF419	NA
SNORD14A	7895780
SNORD14A	7896446
SNORD14B	7893298
SNORD14B	7946812
SNORD14B	7893850
SNORD14B	7894916
RNU6-593P	7946849
PIK3C2A	7946812
PIK3C2A	7896363
PIK3C2A	7895972
PIK3C2A	7893573
PIK3C2A	7894106
PIK3C2A	7892520
PIK3C2A	7894254
PIK3C2A	7896368
PIK3C2A	7946815
PIK3C2A	NA
NUP54	8101143
NUP54	NA
KCNN4	NA
KCNN4	8037408
APAF1	7957759
APAF1	NA
PPIL6	8128726
PPIL6	NA
DCUN1D4	8095009
DCUN1D4	NA
ZNF568	NA
ZNF568	8028213
DNAJC4	7940891
DNAJC4	NA
AGPS	8046604
AGPS	NA
SP2	NA
SP2	8008052
SMIM1	NA
MPP2	8015868
MPP2	NA
FGF12	8092750
FGF12	NA
ZNF726	8027363
RNF19B	7914603
MED19	7948293
SMPD2	8121418
ZNF626	8035795
ZNF626	8180217
ZNF626	8035779
ZNF626	NA
TTC36-AS1	NA
MICAL1	8128737
MICAL1	NA
IQCN	8035435
IQCN	NA
TTC36	7944271
PRKAR1B-AS2	NA
MIR6083	NA
RNU6-143P	NA
GTF3C6P3	NA
PRR15	8132031
UMPS	8082229
UMPS	NA
GMEB1	7899504
ZNRF2P2	NA
TMEM25	7944275
TMEM25	NA
TMSB4XP3	NA
DPY19L2P3	NA
ZNF99	8035836
ZNF461	8036341
ZNF461	NA
MIR550A3	NA
S100A11P2	8132290
TBX20	8138997
CC2D1B	NA
CC2D1B	7916135
GTF2I	NA
GTF2I	8133504
NDUFS7	8024273
NDUFS7	NA
RNU6-936P	8040576
CENPO	NA
CENPO	8040578
DUTP7	NA
LRRC66	8100312
SGCB	8100318
SGCB	NA
DNAJC27	8050790
DNAJC27	NA
MIR544B	NA
LINC02480	NA
ITGB5	8090162
ITGB5	NA
SPATA18	8095021
SPATA18	NA
DAB1	7916541
DAB1	7916568
DAB1	7916566
DAB1	NA
RPS13P5	NA
	8050801
	8050803
RN7SL856P	8040614
SUCLA2P3	NA
NSUN7	8094759
NSUN7	NA
ADCY3	8050766
ADCY3	NA
LRRC8B	7902861
ZBTB24-DT	NA
BTBD8	7902965
BTBD8	7902977
BTBD8	NA
ZBTB24	8128767
ZBTB24	NA
ITGB5-AS1	NA
ENO1P3	NA
MUC13	8090180
MUC13	NA
IFNL4	NA
BAX	8030158
BAX	NA
ARL4AP2	8180405
PDHA1P1	NA
PGM3	8127841
PGM3	NA
PPIAP16	NA
ZC3H11A	NA
ZC3H11A	8180263
ZC3H11A	7908978
APBB2	8099982
APBB2	NA
APBB2	8100001
FLNB	NA
FLNB	8080714
IFT46	7952069
IFT46	NA
WDR33	8055060
WDR33	NA
IGFL4	8037750
IGFL4	NA
IGFL2-AS1	NA
PSME3	NA
